"uniqueID","siteID","SiteNo"
1223797,8127976,12
8480495,9872293,5
1487489,7135213,11
1487489,2667913,4
9809590,3855543,16
1808004,1926481,4
1899686,6627471,21
5043846,4740526,26
5043846,1398707,23
5043846,4968247,24
5043846,8277104,5
2658999,7391575,1
2658999,8658283,13
1541270,8133203,25
1541270,7489769,6
7846628,1024437,24
7846628,5723343,26
8174300,8596443,7
6550092,7085583,10
2468482,3789925,10
2468482,2358882,4
2468482,9797663,17
2468482,8296534,8
3300483,8805234,30
6828915,4710103,27
6828915,8362855,22
6522412,7720077,11
6522412,7737307,10
6522412,7107221,19
2773568,9661496,6
2773568,1212844,21
2773568,1215884,28
2773568,9543623,17
2773568,7895027,24
2773568,3685863,30
2773568,3885258,1
2773568,8604044,15
2773568,1962594,8
2773568,1621854,16
6124308,6715822,15
6124308,5197034,28
6124308,7726217,13
4110147,9040371,30
2118331,6768161,11
2118331,1165421,17
2118331,6305849,5
2118331,6554998,18
2118331,2687246,25
2118331,9634192,23
2118331,1071047,12
2118331,5188501,24
2118331,2705004,19
1371048,2186554,2
4155905,9379880,16
9178913,3682539,3
9178913,4124469,11
9178913,4091685,27
4964660,3824497,9
4964660,8128277,26
3574741,9571560,19
3574741,7881357,10
3574741,5255568,17
2845933,2169547,7
3971791,2351384,3
1581198,9785276,15
3490819,2514933,20
6475231,7871492,12
4026509,8471890,21
8578367,8350924,17
8578367,4779377,19
8211578,5288235,1
8211578,4152554,21
5386680,9245249,16
1567692,4950305,18
7938665,4408036,26
2262849,5694912,6
8019457,4918875,5
6814037,8500303,21
6814037,9528722,13
6814037,5205702,16
2759130,5107681,6
1765444,2551649,28
5829498,5950059,13
5829498,6147810,7
5829498,1428583,21
5829498,1570918,3
5829498,4497271,5
4664600,3406788,8
4732248,1037010,11
4076606,8216138,17
9387973,9401175,6
9387973,6698814,28
9387973,6832593,15
9387973,6428330,26
9387973,6247755,21
5277839,7646388,11
5277839,9586727,18
1185847,5639386,7
6984104,7331772,18
2960369,3236285,7
2960369,2254263,3
2960369,8454982,14
2960369,6549580,22
2960369,9929118,6
2960369,2774181,13
2960369,1041927,8
2554270,8473207,12
2554270,3793665,28
2554270,7372138,1
2554270,8614180,25
2554270,6046063,2
2554270,8609761,13
2554270,5020815,9
2554270,2834529,8
2554270,7113746,10
2554270,3494315,18
2554270,2445876,29
4384172,7180407,8
4384172,5943837,15
4384172,7837795,28
4384172,2305743,10
4384172,8288934,23
4384172,1305370,6
4384172,3834665,4
4384172,8397088,5
4384172,3223981,21
4384172,2256363,13
7637158,1180887,12
6333138,8231212,26
4019849,1034972,5
4019849,6496579,8
4019849,2638544,23
4019849,2012730,15
4019849,2171532,29
4019849,2573474,21
4019849,6435336,14
4019849,7974560,9
4019849,6245692,4
4019849,6113662,6
4019849,7457221,2
4019849,7688716,26
6747904,1424668,26
6747904,9483960,3
6747904,9358698,30
4527950,4656351,4
2652003,5021035,20
2025725,6573693,24
9483719,2828987,27
4127341,9951741,10
4127341,2513185,4
4127341,5916603,3
2059418,7988450,14
2059418,2496285,6
2059418,7233621,1
2059418,8494660,22
6534365,4930340,23
5225352,9786716,19
5225352,2768046,12
2116682,7566718,13
3179774,7791427,9
3179774,4458985,29
3179774,6246509,11
3179774,3938269,5
3179774,5668851,25
3179774,7327165,17
3179774,2974280,1
3179774,8919231,14
3179774,1437618,23
3179774,5628725,30
3179774,6024741,7
3179774,1316804,26
7134248,3766292,11
4574828,4006452,17
9504689,2276163,14
5001541,1451727,29
9586680,1997314,11
9586680,7473845,8
9586680,1645165,29
9586680,2700817,15
9586680,1807147,25
9586680,3602389,2
9586680,4345065,12
9586680,8065839,3
9586680,1191795,23
9586680,9775666,1
9586680,2204022,30
7348991,8742658,6
1179501,2119381,27
1179501,7884556,17
1179501,3022970,30
1179501,5032610,29
1179501,1079580,21
3596430,8234423,18
3596430,3055272,6
3596430,3118010,16
3596430,3619456,28
3596430,7487376,1
3596430,8254700,26
3596430,9662017,23
3596430,3218658,22
3596430,6003225,13
3596430,8997925,29
3596430,6499427,7
3596430,5471903,9
3596430,1452727,24
7480935,2798225,24
7480935,4529936,26
7480935,8090420,15
7480935,2181036,20
7480935,9771460,23
7480935,5867711,1
6356144,3560970,5
7494457,1075677,16
7494457,6949352,7
7494457,9697386,2
3450878,3098281,11
2671958,5937716,24
2671958,7121587,23
2671958,9966179,29
2837623,7878397,12
2837623,7829319,3
7643995,5834900,29
9284844,6676536,30
6931796,5949966,19
6931796,3262590,24
6931796,1594794,3
6931796,4278654,25
6931796,9615693,16
5212984,7438672,22
4304442,5878155,15
6050526,7608169,8
7186447,9717269,2
7186447,9880616,23
1584776,9754042,2
1584776,9470476,30
8156628,7398140,13
8156628,4049109,10
8156628,7868130,3
8156628,8992256,30
8156628,2480872,7
1899707,2804069,30
1899707,4590983,25
1899707,9588984,13
1899707,4498656,27
1899707,6068753,23
1899707,4190677,21
7074778,7807418,30
7074778,8666740,7
1603384,8784650,19
1603384,2715720,2
3199841,2366831,6
4858266,8134086,8
4858266,8348954,12
8860431,3436741,24
8860431,3981279,18
8860431,6746745,21
8860431,7121290,27
8860431,5164523,17
8860431,8677361,3
8860431,4451700,16
8860431,1428800,5
5250938,2881638,19
5250938,2940640,4
5250938,1219496,24
5009800,2645205,15
5009800,9668894,28
5158770,4350052,6
5158770,8266072,19
5158770,1291221,29
5158770,4848744,20
5158770,5224571,25
5158770,3706503,22
5158770,8378413,5
5158770,1422248,2
7228443,4198135,6
9477070,9126866,12
9271372,6334290,18
9271372,1469370,25
9271372,6428968,19
9271372,8882511,11
9271372,3327742,14
9271372,6467630,30
9271372,5963893,5
9271372,1491214,8
9271372,4310148,6
9271372,9417610,28
9271372,9272403,22
9271372,1247212,27
6319970,6775819,20
6319970,1117951,26
6319970,7229941,14
6319970,9132294,15
6319970,9558531,18
6319970,1360439,17
6319970,5493035,2
6319970,2684124,13
4474003,3276992,29
6497755,3241239,24
1918344,4194731,16
1918344,4148438,4
2774543,7762755,3
2774543,4277913,16
3817873,2721380,2
3817873,1642871,7
3817873,8547435,18
5797331,1557169,18
5797331,5428881,5
5797331,8140815,25
7837425,6537950,18
7837425,1557796,14
7837425,5554485,19
7837425,3889611,1
7837425,4142242,25
1244052,5598527,27
9362629,7436805,1
4923872,5930875,27
7206632,8634023,15
7206632,7527900,3
7206632,8827277,24
7206632,5628458,22
7206632,8178831,25
7206632,6991368,14
7206632,2783852,13
7206632,3072114,4
7206632,5901998,28
7206632,6460777,17
7206632,2411482,8
7206632,1972464,16
9430276,1813675,13
4964340,7861284,26
4964340,8317599,9
3851118,1742768,1
1859741,3175688,11
1859741,7304065,29
1859741,4366530,21
1859741,7675060,24
1859741,6378261,17
1859741,2321994,13
1859741,9885308,3
1859741,8170688,2
1859741,7825070,7
1859741,3385516,9
7150303,3823295,30
7150303,8951322,20
7150303,2212523,4
7150303,1127685,28
7150303,1566737,13
7150303,2343858,16
7150303,7896073,7
7150303,9675646,15
7150303,9168162,11
7571661,6415901,20
2935980,1022232,11
2935980,3725625,7
2935980,5440881,14
2935980,8596508,9
2935980,5022972,19
2935980,7048364,22
2935980,2280166,29
7824274,1969144,9
2257432,9160099,18
2257432,4566917,15
7472947,2726569,17
4994680,3963173,20
6962942,4093670,3
6962942,5535309,24
5950109,1140883,11
1761006,2831993,24
1761006,7182686,7
1761006,7472073,18
1761006,7641286,27
1761006,8338175,17
1761006,3362870,9
1761006,8902418,19
1761006,7207244,25
1761006,6941311,10
7544108,3443338,20
7715790,1590795,10
4953081,6119728,10
4953081,9640304,18
4953081,1558258,24
2860883,5616145,1
2860883,8436442,15
4272316,1674170,23
3225929,2704294,16
3225929,9305769,24
6378564,7772188,9
6226572,8806612,10
6226572,7625617,2
3292618,7781162,15
2122629,3551909,27
6430911,8170589,5
1789610,3781682,24
1789610,3849861,13
1789610,8482710,28
1789610,1821371,25
1789610,5270490,12
9748971,1486036,1
7214879,4844104,1
7214879,3661263,11
7214879,1409462,5
7214879,4284162,4
7214879,4905572,14
7214879,3508559,28
7214879,4369941,12
7214879,3159479,29
7214879,3305513,24
7214879,1781066,2
7214879,6403684,27
7214879,4406880,15
7214879,7785639,30
6998531,5426218,18
4658818,8914565,19
9544428,7001633,16
9544428,5784902,10
8747351,8487351,15
3337828,7258983,24
3337828,6168147,9
1024678,8833455,9
3997330,7591954,9
3997330,7313763,19
1101442,8935114,14
1101442,3983380,19
1101442,6311136,7
2730495,5065125,3
6049161,2292687,5
8949301,2391636,13
5483513,7052136,27
5483513,7591278,6
4025510,6517556,3
8682835,5832371,26
8682835,7637697,28
8682835,8315573,24
8682835,4930723,29
8682835,6759655,11
8682835,7745531,1
8682835,7632930,7
8682835,3871396,20
8682835,1626547,22
8682835,6282984,3
8682835,2444903,16
8682835,7977836,2
8682835,2362062,27
6448724,5819050,21
6448724,9335773,29
6448724,4946393,11
6448724,6837770,5
6448724,8966824,4
4994232,9983154,1
4994232,2830268,15
4994232,9984209,17
4304360,5862287,23
4304360,2514355,15
4304360,3691586,17
4304360,2320554,21
1381598,7988589,11
5620194,7827697,2
6950050,2440434,29
3904068,7502528,15
3689109,6362015,13
3689109,4787218,27
4678426,6119858,2
2373645,9947800,11
6760231,4543112,5
6760231,7662665,9
6760231,5405814,8
6760231,4069932,15
6760231,3483537,10
6760231,4896741,24
6760231,7422408,3
6760231,7327546,16
6760231,8009927,17
6760231,4676321,29
7685060,3413332,19
2095090,3313335,10
2095090,8294182,21
9852423,5866052,10
9777699,9496973,9
8409668,1675885,23
1833073,4977748,16
1833073,3916011,5
1833073,1571266,15
1833073,8436994,21
1833073,7374980,8
1833073,1918031,17
1833073,8052453,1
1833073,6245786,7
1833073,9520002,4
1833073,8721657,23
8688203,4289936,7
8180283,1873274,3
8180283,2546720,26
1804274,2534928,12
1804274,8185892,27
1804274,6721884,16
1804274,4309538,18
1804274,8446478,14
1804274,1377838,17
2979071,8929505,19
2979071,5450622,12
5753148,9930224,26
5753148,8192986,14
3927325,5501833,24
3927325,5750881,30
3927325,8711080,15
3927325,8839463,14
3927325,6539116,12
3927325,9261021,21
3927325,9717631,29
3927325,3818908,28
3927325,8770094,11
3927325,9797788,5
5911214,7176838,3
5911214,1700898,30
5911214,5746156,1
5911214,7156969,7
5911214,1831281,9
5911214,2337951,10
5911214,4671367,20
5911214,8060362,21
5911214,8476441,13
5911214,9598980,12
3388581,6465948,26
5928151,6268729,1
5928151,4498654,24
5928151,4111974,19
3392420,8545652,6
7131928,1121863,11
7131928,2276232,14
5531307,9217641,23
5531307,2265843,21
5531307,8834873,5
5531307,3902978,4
5531307,2115256,28
4781545,7588780,15
3919183,3281089,3
3919183,6410946,9
2180214,9062482,16
5335302,9772508,5
5335302,8468985,23
6637952,7567174,18
6637952,4775273,16
7513171,6781042,2
7513171,6478564,14
7513171,6433767,28
7513171,3382777,11
7513171,7173647,22
6672379,1029276,9
8586457,4676176,20
1483951,8239097,21
1483951,4031782,7
1926813,2198219,25
6874161,9893123,17
6874161,7016065,22
6874161,6420190,27
6874161,5684490,13
6874161,9229894,4
6874161,4638444,29
6874161,3051850,10
6874161,6416589,24
6874161,5143534,5
6874161,4396314,7
6748944,3616139,25
6748944,9222547,12
6748944,8930942,28
6748944,3787239,19
6748944,2036620,7
6748944,1328045,23
6748944,1864833,26
6748944,9843446,29
6748944,3843654,9
6748944,8595379,13
9880935,4237247,22
9880935,9730519,7
9152508,9265905,1
3906162,5787415,29
5166461,1247864,9
5166461,5021099,1
5166461,2546528,28
4828901,8584743,12
4828901,7112770,8
2306061,2376993,16
5485079,4303411,23
2449788,7891375,17
9143512,2593924,26
9143512,4893686,15
2971715,8153554,7
2971715,6720254,9
2971715,9785486,2
7603953,4560315,3
2521764,3406715,10
7617034,3660982,8
7617034,3258497,16
7617034,4943969,25
7617034,7256818,27
7617034,7225298,9
7617034,9178170,18
7617034,8392100,14
7617034,4309942,13
7617034,9585573,5
7617034,1251911,19
5688853,7328483,22
9757927,5688662,8
2029598,5197216,17
2029598,2452719,23
7959100,5178707,17
1323210,3758729,30
7967855,6307213,19
7967855,4225377,28
6402101,9759926,7
8664098,8812673,6
5610735,5949184,20
3700301,9103914,16
3700301,3755417,6
8150325,4712985,29
1543242,4079288,18
3066337,8864622,14
4564338,8116584,29
3587234,3069048,5
6094594,7709486,27
6094594,2957827,19
8742444,7586262,17
8742444,3804557,6
8742444,6026749,19
8742444,1373570,22
2446015,8841357,1
2446015,5289146,25
2446015,3153989,23
2446015,9341864,29
2446015,4508333,28
4859125,4484681,11
7094127,4464557,12
7094127,1201782,6
7769546,5685664,26
5183988,7221056,19
5183988,9713970,26
5183988,6487977,28
4292792,6685818,19
9727870,8010290,14
9251082,8005501,7
8346863,2994173,14
8346863,2341868,21
7239290,8178265,8
7239290,7349892,7
7239290,6757917,22
7239290,7000079,12
7239290,3398542,3
7239290,6851261,13
7239290,8913860,30
9481853,9374994,5
3093015,9778990,19
3093015,1999063,4
3093015,3782126,23
3093015,1401412,22
5140036,1750202,14
5140036,8488429,17
7238307,1812887,18
1805837,2505271,30
2073297,1782625,30
2073297,6556833,16
3721121,7593523,18
5410258,1830614,23
5410258,5077643,14
5410258,9656226,9
5410258,1081763,6
5410258,9672480,16
5410258,1956374,22
5410258,9645205,11
5410258,8756861,20
5410258,5321857,2
5410258,1317144,25
5410258,4315002,28
1370750,3687679,21
1370750,4900927,28
1370750,6066356,13
1370750,3636631,22
1370750,4664276,25
1370750,1888084,8
1370750,3695336,17
1370750,6368558,20
1370750,3290186,2
1370750,2535882,3
2315081,2400375,15
6194808,5042088,15
6194808,2177352,9
6194808,2976020,22
6194808,8404840,14
6194808,4782102,20
6194808,6215698,29
6194808,1126027,30
4729202,9071471,18
6656615,4473830,13
6656615,9093633,9
6656615,7338231,24
6656615,4201082,11
6656615,3350879,25
2346710,2997589,30
2346710,5790138,22
6507042,5488765,20
9499506,2395014,15
7177439,5779669,5
6033205,9030867,30
6033205,3637026,28
6033205,1510192,29
3001653,2400670,23
3001653,6032791,20
3001653,8201095,10
3001653,3450519,6
4936537,9569413,7
4936537,2910590,27
4936537,3420458,22
4936537,8647883,16
4936537,1089204,8
4936537,8381086,9
6616010,8188394,26
4695025,9319019,6
9154571,8551524,5
6672178,2791434,20
9672495,1357463,14
8611931,5929195,3
8611931,5312325,17
8611931,6698585,23
8611931,7067657,1
8611931,1168992,9
8611931,6422929,8
8611931,1352940,26
8611931,3974593,19
6911579,3304557,16
6911579,4890884,30
4652592,2412663,18
1560959,3577779,23
2797427,8410535,24
2797427,5776634,16
2797427,8482934,11
4718260,8208345,18
8257703,3530939,4
5334896,1374266,27
5334896,2186756,16
7788214,5734837,23
7788214,4574369,14
7788214,6576426,22
7788214,7663660,26
2537743,4283020,7
1262238,3640410,9
7053498,4348883,16
7053498,6928881,2
7972015,5469051,1
5580870,8802584,3
5580870,4210620,27
5580870,1479290,26
5580870,1952193,10
5580870,3830857,9
5580870,6929215,13
5580870,2077731,8
5580870,7405220,25
9761067,8305411,13
9761067,4613923,3
4545485,7971116,18
4545485,4361511,17
4545485,1456280,16
4545485,2362596,25
4545485,5038571,29
4545485,2738462,23
3552999,3700933,21
3125370,7462205,24
2263845,7557275,10
2263845,7571446,12
8208802,2337256,21
8208802,1513993,5
6396758,7674732,14
6396758,5842127,7
6396758,1703739,24
5568142,9524522,24
5568142,9633465,30
3571512,4490442,6
9080146,8590645,22
9080146,9789190,28
8741382,7520117,29
8764290,4008821,10
8764290,4154087,2
4941588,1817892,22
8203890,5519528,23
2676824,1968113,5
5869486,3459566,12
5869486,4838718,25
5869486,8093071,4
2075874,6251112,29
7760377,3970246,9
8055704,7628745,29
1118315,5090185,7
1118315,5687994,12
6490767,3512672,30
6490767,6367276,16
2965098,7567354,23
2965098,4796393,14
9565027,2101858,23
9565027,1990100,5
9565027,2019324,3
9565027,8797744,14
9565027,7122968,26
9565027,2617458,4
9797953,3689756,14
9797953,7068509,11
9797953,9632053,24
9797953,2294114,18
9797953,1272656,5
9797953,7899104,29
9797953,3721069,20
9797953,6866359,8
9797953,8133657,7
2382515,3368623,19
5670318,6375446,23
5670318,1103503,29
5670318,1215581,15
5425480,5045535,29
7202343,7723599,6
7202343,7278072,14
7202343,8051025,27
7202343,7631507,29
7202343,8490714,7
7202343,9636931,18
7202343,9808674,13
7202343,2800530,25
7202343,5746279,5
7202343,3009266,24
7202343,4045101,10
7202343,7427016,9
7202343,3777276,26
5854030,3139827,30
4578626,9999955,11
4578626,4162699,24
4578626,5687183,14
6863697,6374747,9
6863697,1153531,17
2288816,1234944,14
9475317,5441088,21
9475317,5123643,11
9337709,8424881,5
9004845,3615682,24
7332757,2523105,28
7332757,8303418,26
7332757,7333619,30
7332757,2608855,1
6961086,2263424,9
6961086,9252144,2
1776629,4781365,16
1776629,9457557,10
1776629,5275113,24
2944201,1941531,5
9881616,2730656,17
6952320,4430005,14
5894974,1090506,3
5894974,6076118,17
5894974,1851825,22
5894974,4524517,4
5894974,4680634,9
5894974,3615083,19
5894974,2824061,27
5894974,7112961,20
5894974,1943275,15
5335372,2581992,27
2892430,8946215,21
1140804,3897990,7
1140804,7430438,17
4619656,5478419,6
9699021,3750991,21
9030554,9320309,22
1352194,6930401,25
1160502,7575904,17
1160502,8539975,5
1160502,6868120,28
4411075,4642433,6
4411075,6050724,30
3250243,9264733,17
4024268,1866262,7
2315666,9535766,24
2315666,6407721,28
4592456,9073074,20
4592456,4737962,18
4592456,4131192,3
4592456,9925265,1
4592456,1053773,5
7434576,4608838,5
4490822,9422999,4
4490822,9668902,5
4357744,4823888,21
4357744,3945684,5
